Experiment,Dataset,Deviation,Trace Threshold,Lower Boundary,Anomaly Threshold,Cohens Boundary,Model Epsilon,Drifts detected,at event,exe time,cohens score
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,697,2.6561150550842285,17.438964275274365
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,698,2.6561150550842285,21.81092013770018
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,699,2.6561150550842285,18.00730199999788
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,700,2.6561150550842285,26.39306780677323
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,702,2.6561150550842285,18.587417541003454
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,703,2.6561150550842285,60.120543053242564
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,704,2.6561150550842285,34.10742168586975
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,705,2.6561150550842285,77.54127716715011
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,707,2.6561150550842285,24.935592030009822
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,708,2.6561150550842285,73.30965534515695
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,709,2.6561150550842285,38.10055815406746
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,710,2.6561150550842285,37.43040093705422
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,713,2.6561150550842285,41.04777768902654
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,714,2.6561150550842285,33.61353228903532
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,715,2.6561150550842285,20.662905286382887
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,716,2.6561150550842285,27.80731248244454
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,717,2.6561150550842285,20.54309027821653
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,718,2.6561150550842285,29.17631750005109
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,724,2.6561150550842285,19.824956656505435
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,725,2.6561150550842285,22.568477848745847
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,731,2.6561150550842285,17.75468181733492
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,732,2.6561150550842285,29.097903462322172
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,737,2.6561150550842285,18.80595399743494
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,738,2.6561150550842285,37.16127634711881
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,744,2.6561150550842285,20.027934199571177
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,745,2.6561150550842285,42.18411623840165
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,752,2.6561150550842285,17.886182179602912
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,753,2.6561150550842285,45.304788768958495
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,760,2.6561150550842285,14.842566692515245
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,761,2.6561150550842285,36.81375672893794
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,770,2.6561150550842285,13.425063817856644
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,771,2.6561150550842285,41.332719053739744
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,778,2.6561150550842285,15.288731977641058
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,779,2.6561150550842285,40.15819835173651
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,787,2.6561150550842285,14.854068825651172
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,788,2.6561150550842285,38.19917968524056
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,796,2.6561150550842285,19.38175015153153
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,797,2.6561150550842285,44.80699077009411
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,807,2.6561150550842285,19.730068888997113
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,808,2.6561150550842285,45.15723226761344
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,818,2.6561150550842285,20.320012096003822
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,819,2.6561150550842285,49.544839750194484
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,829,2.6561150550842285,15.130522207275519
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,830,2.6561150550842285,45.075897717699355
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,839,2.6561150550842285,19.068240128023124
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,840,2.6561150550842285,41.9685346941519
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,849,2.6561150550842285,21.749716422969357
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,850,2.6561150550842285,28.461846775937826
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,859,2.6561150550842285,18.965452325594054
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,860,2.6561150550842285,28.380636885228295
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,869,2.6561150550842285,19.35643225338169
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,870,2.6561150550842285,21.15069212814028
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,879,2.6561150550842285,19.76980553642792
0,recurring_100,2.0,0.1,220,0.1,13,0.2,DriftType.SUDDEN_RECURRING,880,2.6561150550842285,17.647061277145614
